0,0
0.024609,5.5843e-71
0.049218,1.4483e-17
0.073827,5.7506e-08
0.098436,9.2353e-05
0.12304,0.0022575
0.14765,0.011015
0.17226,0.025625
0.19687,0.040674
0.22148,0.052118
0.24609,0.058801
0.2707,0.061297
0.29531,0.060736
0.31992,0.058204
0.34452,0.054548
0.36913,0.050359
0.39374,0.046025
0.41835,0.041784
0.44296,0.037771
0.46757,0.034055
0.49218,0.030663
0.51679,0.027596
0.5414,0.024841
0.566,0.022376
0.59061,0.020178
0.61522,0.01822
0.63983,0.016478
0.66444,0.014927
0.68905,0.013546
0.71366,0.012316
0.73827,0.011219
0.76288,0.01024
0.78749,0.0093639
0.81209,0.0085795
0.8367,0.0078759
0.86131,0.0072438
0.88592,0.0066749
0.91053,0.0061621
0.93514,0.0056989
0.95975,0.0052799
0.98436,0.0049001
1.009,0.0045553
1.0336,0.0042417
1.0582,0.003956
1.0828,0.0036953
1.1074,0.003457
1.132,0.0032387
1.1566,0.0030386
1.1812,0.0028547
1.2058,0.0026855
1.2304,0.0025295
1.2551,0.0023856
1.2797,0.0022526
1.3043,0.0021295
1.3289,0.0020154
1.3535,0.0019094
1.3781,0.001811
1.4027,0.0017193
1.4273,0.0016339
1.4519,0.0015542
1.4765,0.0014798
1.5011,0.0014101
1.5258,0.0013449
1.5504,0.0012838
1.575,0.0012264
1.5996,0.0011725
1.6242,0.0011218
1.6488,0.001074
1.6734,0.001029
1.698,0.00098658
1.7226,0.00094651
1.7472,0.00090863
1.7718,0.00087281
1.7965,0.00083889
1.8211,0.00080675
1.8457,0.00077627
1.8703,0.00074735
1.8949,0.00071988
1.9195,0.00069377
1.9441,0.00066894
1.9687,0.0006453
1.9933,0.00062279
2.0179,0.00060133
2.0425,0.00058086
2.0671,0.00056133
2.0918,0.00054268
2.1164,0.00052486
2.141,0.00050782
2.1656,0.00049153
2.1902,0.00047593
2.2148,0.00046099
2.2394,0.00044668
2.264,0.00043296
2.2886,0.0004198
2.3132,0.00040718
2.3378,0.00039506
2.3625,0.00038342
2.3871,0.00037223
2.4117,0.00036148
2.4363,0.00035114
2.4609,0.0003412
2.4855,0.00033162
2.5101,0.00032241
2.5347,0.00031353
2.5593,0.00030497
2.5839,0.00029673
2.6085,0.00028878
2.6332,0.00028111
2.6578,0.00027371
2.6824,0.00026656
2.707,0.00025966
2.7316,0.000253
2.7562,0.00024656
2.7808,0.00024034
2.8054,0.00023433
2.83,0.00022851
2.8546,0.00022289
2.8792,0.00021744
2.9039,0.00021217
2.9285,0.00020707
2.9531,0.00020213
2.9777,0.00019734
3.0023,0.00019271
3.0269,0.00018821
3.0515,0.00018386
3.0761,0.00017963
3.1007,0.00017554
3.1253,0.00017156
