0,0
0.005,0
0.01,0
0.015,0
0.02,0
0.025,0
0.03,0
0.035,0
0.04,0
0.045,0
0.05,0
0.055,0
0.06,0
0.065,0
0.07,0
0.075,0
0.08,0
0.085,0
0.09,0
0.095,0
0.1,0
0.105,0
0.11,0
0.115,0
0.12,0
0.125,0
0.13,0
0.135,0
0.14,0
0.145,0
0.15,0
0.155,0
0.16,0
0.165,0
0.17,0
0.175,0
0.18,0
0.185,0
0.19,0
0.195,0
0.2,0
0.205,0
0.21,0
0.215,0
0.22,0
0.225,0
0.23,0
0.235,0
0.24,0
0.245,0
0.25,0
0.255,0
0.26,0
0.265,0
0.27,0
0.275,0
0.28,0
0.285,0
0.29,0
0.295,0
0.3,0
0.305,0
0.31,0
0.315,0
0.32,0
0.325,0
0.33,0
0.335,0
0.34,0
0.345,0
0.35,0
0.355,0
0.36,0
0.365,0
0.37,0
0.375,0
0.38,0
0.385,0
0.39,0
0.395,0
0.4,0
0.405,0
0.41,0
0.415,0
0.42,0
0.425,0
0.43,0
0.435,0
0.44,0
0.445,0
0.45,7.8877e-313
0.455,2.85e-299
0.46,1.9356e-286
0.465,2.7478e-274
0.47,8.9957e-263
0.475,7.4403e-252
0.48,1.6921e-241
0.485,1.1447e-231
0.49,2.4783e-222
0.495,1.8381e-213
0.5,4.9752e-205
0.505,5.2135e-197
0.51,2.2347e-189
0.515,4.1246e-182
0.52,3.4389e-175
0.525,1.3545e-168
0.53,2.6282e-162
0.535,2.6125e-156
0.54,1.38e-150
0.545,4.0094e-145
0.55,6.616e-140
0.555,6.3907e-135
0.56,3.7174e-130
0.565,1.3372e-125
0.57,3.0501e-121
0.575,4.5158e-117
0.58,4.4368e-113
0.585,2.9535e-109
0.59,1.3584e-105
0.595,4.397e-102
0.6,1.0192e-098
0.605,1.7195e-095
0.61,2.1446e-092
0.615,2.0063e-089
0.62,1.4273e-086
0.625,7.8228e-084
0.63,3.344e-081
0.635,1.1279e-078
0.64,3.0351e-076
0.645,6.5833e-074
0.65,1.1625e-071
0.655,1.6867e-069
0.66,2.0288e-067
0.665,2.04e-065
0.67,1.7284e-063
0.675,1.2433e-061
0.68,7.6476e-060
0.685,4.0498e-058
0.69,1.8582e-056
0.695,7.4334e-055
0.7,2.6075e-053
0.705,8.0654e-052
0.71,2.2114e-050
0.715,5.4017e-049
0.72,1.1811e-047
0.725,2.3223e-046
0.73,4.1236e-045
0.735,6.6402e-044
0.74,9.7348e-043
0.745,1.3042e-041
0.75,1.6025e-040
0.755,1.8119e-039
0.76,1.8914e-038
0.765,1.8286e-037
0.77,1.6421e-036
0.775,1.3736e-035
0.78,1.0732e-034
0.785,7.8523e-034
0.79,5.3935e-033
0.795,3.486e-032
0.8,2.125e-031
0.805,1.2244e-030
0.81,6.6814e-030
0.815,3.4602e-029
0.82,1.7039e-028
0.825,7.9921e-028
0.83,3.5772e-027
0.835,1.5304e-026
0.84,6.2679e-026
0.845,2.4614e-025
0.85,9.2819e-025
0.855,3.3657e-024
0.86,1.1752e-023
0.865,3.9563e-023
0.87,1.2858e-022
0.875,4.0389e-022
0.88,1.2277e-021
0.885,3.6149e-021
0.89,1.0322e-020
0.895,2.8612e-020
0.9,7.7068e-020
0.905,2.019e-019
0.91,5.1493e-019
0.915,1.2796e-018
0.92,3.101e-018
0.925,7.3343e-018
0.93,1.6943e-017
0.935,3.826e-017
0.94,8.4512e-017
0.945,1.8273e-016
0.95,3.8701e-016
0.955,8.0339e-016
0.96,1.6357e-015
0.965,3.2682e-015
0.97,6.4121e-015
0.975,1.236e-014
0.98,2.342e-014
0.985,4.3646e-014
0.99,8.004e-014
0.995,1.4451e-013
1,2.5697e-013
1.005,4.5028e-013
1.01,7.7784e-013
1.015,1.3252e-012
1.02,2.2276e-012
1.025,3.696e-012
1.03,6.055e-012
1.035,9.7984e-012
1.04,1.5668e-011
1.045,2.4764e-011
1.05,3.8702e-011
1.055,5.9827e-011
1.06,9.1503e-011
1.065,1.3851e-010
1.07,2.0757e-010
1.075,3.0803e-010
1.08,4.5279e-010
1.085,6.5946e-010
1.09,9.5188e-010
1.095,1.362e-009
1.1,1.9324e-009
1.105,2.719e-009
1.11,3.7951e-009
1.115,5.2559e-009
1.12,7.2237e-009
1.125,9.8549e-009
1.13,1.3348e-008
1.135,1.7952e-008
1.14,2.398e-008
1.145,3.182e-008
1.15,4.195e-008
1.155,5.4956e-008
1.16,7.1553e-008
1.165,9.2605e-008
1.17,1.1915e-007
1.175,1.5244e-007
1.18,1.9395e-007
1.185,2.4544e-007
1.19,3.0896e-007
1.195,3.8693e-007
1.2,4.8216e-007
1.205,5.979e-007
1.21,7.379e-007
1.215,9.0646e-007
1.22,1.1085e-006
1.225,1.3496e-006
1.23,1.6361e-006
1.235,1.9751e-006
1.24,2.3746e-006
1.245,2.8435e-006
1.25,3.3917e-006
1.255,4.0303e-006
1.26,4.7713e-006
1.265,5.6281e-006
1.27,6.6153e-006
1.275,7.7489e-006
1.28,9.0461e-006
1.285,1.0526e-005
1.29,1.2208e-005
1.295,1.4115e-005
1.3,1.6269e-005
1.305,1.8697e-005
1.31,2.1423e-005
1.315,2.4477e-005
1.32,2.7889e-005
1.325,3.1689e-005
1.33,3.5912e-005
1.335,4.059e-005
1.34,4.5762e-005
1.345,5.1465e-005
1.35,5.7737e-005
1.355,6.462e-005
1.36,7.2155e-005
