0,0
0.005,0
0.01,0
0.015,0
0.02,0
0.025,0
0.03,0
0.035,0
0.04,0
0.045,0
0.05,0
0.055,0
0.06,0
0.065,0
0.07,0
0.075,0
0.08,0
0.085,0
0.09,0
0.095,1.2923e-262
0.1,3.2118e-213
0.105,8.7627e-175
0.11,1.6141e-144
0.115,1.9848e-120
0.12,4.5845e-101
0.125,2.3246e-085
0.13,1.6201e-072
0.135,6.2003e-062
0.14,3.7503e-053
0.145,8.0998e-046
0.15,1.1779e-039
0.155,1.8976e-034
0.16,5.0222e-030
0.165,2.9897e-026
0.17,5.1521e-023
0.175,3.1517e-020
0.18,8.0795e-018
0.185,9.9418e-016
0.19,6.5662e-014
0.195,2.5531e-012
0.2,6.3111e-011
0.205,1.0575e-009
0.21,1.2677e-008
0.215,1.1376e-007
0.22,7.9415e-007
0.225,4.4554e-006
0.23,2.0655e-005
0.235,8.1029e-005
0.24,0.00027454
0.245,0.00081761
0.25,0.002173
0.255,0.0052224
0.26,0.011479
0.265,0.02331
0.27,0.044108
0.275,0.07837
0.28,0.13162
0.285,0.2102
0.29,0.32085
0.295,0.47024
0.3,0.66443
0.305,0.90837
0.31,1.2054
0.315,1.5571
0.32,1.963
0.325,2.4206
0.33,2.9255
0.335,3.4718
0.34,4.0523
0.345,4.6588
0.35,5.2827
0.355,5.915
0.36,6.5472
0.365,7.171
0.37,7.7787
0.375,8.3637
0.38,8.9199
0.385,9.4425
0.39,9.9275
0.395,10.372
0.4,10.774
0.405,11.131
0.41,11.445
0.415,11.714
0.42,11.939
0.425,12.122
0.43,12.264
0.435,12.367
0.44,12.433
0.445,12.464
0.45,12.463
0.455,12.433
0.46,12.374
0.465,12.291
0.47,12.186
0.475,12.059
0.48,11.915
0.485,11.755
0.49,11.581
0.495,11.395
0.5,11.198
0.505,10.993
0.51,10.781
0.515,10.562
0.52,10.339
0.525,10.113
0.53,9.8842
0.535,9.654
0.54,9.4232
0.545,9.1926
0.55,8.9629
0.555,8.7346
0.56,8.5082
0.565,8.2844
0.57,8.0633
0.575,7.8455
0.58,7.6311
0.585,7.4205
0.59,7.2138
0.595,7.0112
0.6,6.8129
0.605,6.6189
0.61,6.4294
0.615,6.2444
0.62,6.0638
0.625,5.8879
0.63,5.7164
0.635,5.5495
0.64,5.3871
0.645,5.2291
0.65,5.0755
0.655,4.9262
0.66,4.7812
0.665,4.6404
0.67,4.5037
0.675,4.3711
0.68,4.2424
0.685,4.1175
0.69,3.9964
0.695,3.8791
0.7,3.7652
0.705,3.6549
0.71,3.548
0.715,3.4444
0.72,3.344
0.725,3.2468
0.73,3.1525
0.735,3.0613
0.74,2.9728
0.745,2.8872
0.75,2.8042
0.755,2.7239
0.76,2.646
0.765,2.5707
0.77,2.4976
0.775,2.4269
0.78,2.3584
0.785,2.2921
0.79,2.2278
0.795,2.1655
0.8,2.1052
0.805,2.0468
0.81,1.9902
0.815,1.9354
0.82,1.8822
0.825,1.8307
0.83,1.7808
0.835,1.7325
0.84,1.6856
0.845,1.6402
0.85,1.5962
0.855,1.5535
0.86,1.5121
0.865,1.472
0.87,1.4331
0.875,1.3954
0.88,1.3588
0.885,1.3233
0.89,1.2889
0.895,1.2555
0.9,1.2231
0.905,1.1917
0.91,1.1612
0.915,1.1316
0.92,1.1029
0.925,1.075
0.93,1.048
0.935,1.0217
0.94,0.99619
0.945,0.97142
0.95,0.94736
0.955,0.924
0.96,0.90131
0.965,0.87926
0.97,0.85785
0.975,0.83704
0.98,0.81682
0.985,0.79717
0.99,0.77807
0.995,0.7595
1,0.74145
1.005,0.72391
1.01,0.70685
1.015,0.69026
1.02,0.67412
1.025,0.65843
1.03,0.64317
1.035,0.62832
1.04,0.61387
1.045,0.59981
1.05,0.58613
1.055,0.57281
1.06,0.55985
1.065,0.54724
1.07,0.53496
1.075,0.523
1.08,0.51136
1.085,0.50002
1.09,0.48898
1.095,0.47822
1.1,0.46775
1.105,0.45754
1.11,0.4476
1.115,0.43791
1.12,0.42847
1.125,0.41927
1.13,0.4103
1.135,0.40155
1.14,0.39303
1.145,0.38472
1.15,0.37662
1.155,0.36872
1.16,0.36102
1.165,0.3535
1.17,0.34617
1.175,0.33902
1.18,0.33205
1.185,0.32524
1.19,0.3186
1.195,0.31212
1.2,0.3058
1.205,0.29962
1.21,0.2936
1.215,0.28772
1.22,0.28198
1.225,0.27637
1.23,0.27089
1.235,0.26555
1.24,0.26033
1.245,0.25523
1.25,0.25025
1.255,0.24538
1.26,0.24063
1.265,0.23598
1.27,0.23145
1.275,0.22701
1.28,0.22268
1.285,0.21844
1.29,0.2143
1.295,0.21025
1.3,0.2063
1.305,0.20243
1.31,0.19865
1.315,0.19495
1.32,0.19133
1.325,0.1878
1.33,0.18434
1.335,0.18096
1.34,0.17765
1.345,0.17441
1.35,0.17124
1.355,0.16814
1.36,0.16511
1.365,0.16214
1.37,0.15924
1.375,0.1564
1.38,0.15362
1.385,0.15089
1.39,0.14823
1.395,0.14562
1.4,0.14306
1.405,0.14056
1.41,0.13811
1.415,0.13571
1.42,0.13336
1.425,0.13106
1.43,0.12881
1.435,0.1266
1.44,0.12444
1.445,0.12232
1.45,0.12024
1.455,0.11821
1.46,0.11622
1.465,0.11427
1.47,0.11235
1.475,0.11048
1.48,0.10864
1.485,0.10684
1.49,0.10507
1.495,0.10334
1.5,0.10164
1.505,0.099978
