-25,0.20329,-0.51165,-0.44804,0.0048969,0.0048969,-0.051903
-24.902,0.19971,-0.47302,-0.062806,-0.061088,-0.061088,-0.05558
-24.805,0.17154,-0.47169,-0.23056,-0.077057,-0.077057,-0.090301
-24.707,0.16924,-0.47142,-0.063867,0.4009,0.4009,-0.18409
-24.609,0.13586,-0.50372,-0.48632,0.44812,0.44812,-0.30975
-24.512,0.0851,-0.52235,-0.65773,0.4091,0.4091,-0.50799
-24.414,0.011431,-0.5066,-0.67236,0.10557,0.10557,-0.33491
-24.316,-0.04343,-0.46647,-0.63348,-0.10251,-0.10251,-0.051621
-24.219,-0.11484,-0.4103,-0.59588,0.0094817,0.0094817,-0.039301
-24.121,-0.13697,-0.3258,0.0016046,-0.067809,-0.067809,-0.044921
-24.023,-0.14162,-0.27853,-0.086999,0.10004,0.10004,-0.37718
-23.926,-0.14952,-0.22411,-0.098248,0.11687,0.11687,-0.30038
-23.828,-0.14733,-0.14808,0.28219,0.0095274,0.0095274,-0.13692
-23.73,-0.1037,-0.09366,0.3922,-0.08006,-0.08006,0.12594
-23.633,-0.079656,-0.071667,0.26568,-0.22762,-0.22762,0.22726
-23.535,-0.049478,-0.07313,0.13489,0.054891,0.054891,0.14506
-23.438,-0.064627,-0.08877,-0.2151,0.015042,0.015042,-0.082398
-23.34,-0.06735,-0.075314,-0.016505,0.029746,0.029746,-0.10868
-23.242,-0.091309,-0.06843,-0.29897,0.12375,0.12375,-0.14409
-23.145,-0.093392,-0.031821,0.13854,0.15785,0.15785,-0.33164
-23.047,-0.094538,-0.0063985,-0.063235,-0.0045459,-0.0045459,-0.2848
-22.949,-0.076673,0.037682,0.31669,-0.088733,-0.088733,-0.10593
-22.852,-0.072119,0.049615,-0.15786,-0.20015,-0.20015,-0.12574
-22.754,-0.059824,0.098148,0.43599,0.066913,0.066913,-0.067683
-22.656,-0.03807,0.09622,-0.17476,0.23426,0.23426,-0.14168
-22.559,-0.069271,0.1238,-0.26294,-0.10434,-0.10434,0.08667
-22.461,-0.080799,0.1898,0.049911,-0.078259,-0.078259,0.096092
-22.363,-0.037638,0.27122,0.86197,0.015917,0.015917,0.046508
-22.266,0.048509,0.28197,0.6526,-0.18788,-0.18788,0.080891
-22.168,0.08085,0.2488,0.10429,-0.020209,-0.020209,0.0052662
-22.07,0.082121,0.23674,-0.014326,-0.035938,-0.035938,-0.10415
-21.973,0.093705,0.24847,0.2332,-0.11351,-0.11351,-0.047476
-21.875,0.096995,0.23701,-0.26073,-0.28207,-0.28207,-0.14458
-21.777,0.07842,0.28122,0.17424,-0.12157,-0.12157,-0.14969
-21.68,0.13448,0.33525,0.71202,-0.090148,-0.090148,0.050908
-21.582,0.17996,0.32872,0.2506,-0.0022173,-0.0022173,0.10004
-21.484,0.20866,0.33692,0.41152,-0.22536,-0.22536,0.33459
-21.387,0.25114,0.32244,0.33567,-0.11838,-0.11838,0.34229
-21.289,0.26147,0.29171,-0.037998,0.099968,0.099968,0.286
-21.191,0.27827,0.29278,0.44125,-0.043193,-0.043193,0.26101
-21.094,0.30565,0.24369,-0.16126,-0.23211,-0.23211,-0.026876
-20.996,0.26223,0.23611,-0.31843,-0.016197,-0.016197,-0.049459
-20.898,0.28884,0.30019,0.70194,-0.22191,-0.22191,0.38259
-20.801,0.34531,0.29158,0.36011,-0.019763,-0.019763,0.46865
-20.703,0.37712,0.27033,0.3747,0.081079,0.081079,0.44676
-20.605,0.41485,0.23212,0.35203,-0.066778,-0.066778,0.21236
-20.508,0.43738,0.17362,0.046098,-0.25328,-0.25328,0.047842
-20.41,0.42555,0.13292,-0.14373,-0.32659,-0.32659,0.11146
-20.313,0.43315,0.12095,0.23475,-0.19361,-0.19361,0.14411
-20.215,0.44004,0.080152,-0.12747,-0.076534,-0.076534,0.20055
-20.117,0.43293,0.053237,0.052675,-0.01274,-0.01274,0.083172
-20.02,0.42807,0.013549,-0.26749,0.093711,0.093711,-0.061919
-19.922,0.39883,0.0027757,-0.15457,-0.15012,-0.15012,-0.16788
-19.824,0.39887,0.010939,0.037741,-0.21175,-0.21175,-0.23818
-19.727,0.40766,0.031087,0.28526,0.00094651,0.00094651,-0.067455
-19.629,0.46279,0.044586,0.69715,-0.0044773,-0.0044773,0.28958
-19.531,0.50849,-0.016378,0.16346,0.24353,0.24353,0.21028
-19.434,0.50321,-0.084974,-0.18525,-0.051381,-0.051381,-0.0073662
-19.336,0.48407,-0.1229,-0.17715,0.11281,0.11281,0.050713
-19.238,0.47045,-0.1496,-0.098978,-0.14793,-0.14793,0.031438
-19.141,0.46661,-0.17616,0.022676,0.039038,0.039038,-0.038609
-19.043,0.4677,-0.21833,-0.070872,-0.042949,-0.042949,-0.076297
-18.945,0.44316,-0.27198,-0.42456,0.091603,0.091603,-0.17133
-18.848,0.39643,-0.29504,-0.45589,0.13811,0.13811,-0.15126
-18.75,0.36409,-0.28579,-0.17651,0.089037,0.089037,-0.16353
-18.652,0.36545,-0.27113,0.17119,0.13801,0.13801,-0.0027157
-18.555,0.3708,-0.30345,-0.22611,0.1576,0.1576,-0.096162
-18.457,0.3278,-0.32444,-0.40866,0.12338,0.12338,-0.23392
-18.359,0.31713,-0.30796,0.029068,0.12483,0.12483,-0.080443
-18.262,0.29139,-0.32252,-0.52502,0.11442,0.11442,0.062102
-18.164,0.25711,-0.29406,-0.093225,0.03697,0.03697,0.14351
-18.066,0.24658,-0.27645,-0.19129,0.081203,0.081203,0.10949
-17.969,0.24941,-0.24257,0.34429,0.36124,0.36124,0.045417
-17.871,0.27549,-0.25126,-0.030312,-0.013633,-0.013633,0.078747
-17.773,0.26633,-0.24944,0.097079,0.0070431,0.0070431,0.034734
-17.676,0.28398,-0.25125,0.0076048,0.099631,0.099631,0.1756
-17.578,0.27114,-0.25094,0.014547,0.025059,0.025059,0.1138
-17.48,0.303,-0.24072,0.41393,-0.099735,-0.099735,0.14921
-17.383,0.32161,-0.27634,0.052836,-0.05898,-0.05898,-0.14136
-17.285,0.33322,-0.29708,0.1461,-0.19938,-0.19938,-0.060671
-17.188,0.34002,-0.3258,0.031972,-0.086873,-0.086873,0.04259
-17.09,0.34433,-0.35807,0.0085704,-0.28749,-0.28749,0.037352
-16.992,0.34117,-0.39676,-0.0065485,-0.0092006,-0.0092006,-0.16656
-16.895,0.33736,-0.44226,-0.20668,-0.085455,-0.085455,-0.2246
-16.797,0.30265,-0.47232,-0.30096,0.035375,0.035375,-0.22896
-16.699,0.29437,-0.47844,-0.046194,-0.081352,-0.081352,0.074197
-16.602,0.26821,-0.50229,-0.34052,-0.15402,-0.15402,0.12172
-16.504,0.27092,-0.49388,0.39272,-0.019686,-0.019686,0.22927
-16.406,0.30291,-0.55643,0.072155,-0.040101,-0.040101,-0.13317
-16.309,0.27612,-0.64437,-0.60213,0.39424,0.39424,-0.11037
-16.211,0.20209,-0.69165,-0.72148,0.34801,0.34801,-0.27924
-16.113,0.15596,-0.6971,-0.36742,0.23772,0.23772,-0.31097
-16.016,0.091542,-0.71203,-0.89397,0.12737,0.12737,-0.3518
-15.918,0.042442,-0.64362,0.10135,0.12152,0.12152,-0.06946
-15.82,0.075923,-0.6225,0.21343,0.19288,0.19288,-0.047046
-15.723,0.058389,-0.65454,-0.42463,0.25026,0.25026,-0.06986
-15.625,0.029542,-0.64566,-0.076674,0.28326,0.28326,-0.16302
-15.527,0.034059,-0.64667,0.016309,0.2773,0.2773,-0.0020477
-15.43,0.0088982,-0.68306,-0.49625,0.11297,0.11297,-0.075249
-15.332,-0.02686,-0.68117,-0.095334,0.4404,0.4404,-0.084213
-15.234,-0.031273,-0.70218,-0.23616,0.15344,0.15344,-0.027153
-15.137,-0.078705,-0.7375,-0.53017,-0.10263,-0.10263,-0.14636
-15.039,-0.11728,-0.75489,-0.44617,-0.069391,-0.069391,-0.042522
-14.941,-0.20104,-0.78811,-1.1457,0.14803,0.14803,-0.22453
-14.844,-0.27787,-0.7345,-0.28853,0.39305,0.39305,-0.0028353
-14.746,-0.30536,-0.72029,-0.58717,0.048467,0.048467,-0.064784
-14.648,-0.37938,-0.68836,-0.61182,0.12322,0.12322,0.074678
-14.551,-0.4115,-0.63002,-0.27341,0.1101,0.1101,0.22865
-14.453,-0.45479,-0.5894,-0.46277,0.041798,0.041798,0.33858
-14.355,-0.47959,-0.53596,-0.1602,-0.11487,-0.11487,0.22421
-14.258,-0.50984,-0.49388,-0.35097,-0.23384,-0.23384,0.040169
-14.16,-0.50807,-0.41482,0.40662,-0.049072,-0.049072,0.039976
-14.063,-0.47077,-0.39001,0.17552,-0.27638,-0.27638,-0.13716
-13.965,-0.46198,-0.36831,0.19008,-0.35688,-0.35688,-0.14763
-13.867,-0.42402,-0.34676,0.46229,-0.35277,-0.35277,-0.21235
-13.77,-0.4005,-0.367,-0.019304,-0.22937,-0.22937,-0.18946
-13.672,-0.40509,-0.36916,0.078326,-0.33143,-0.33143,-0.22844
-13.574,-0.39291,-0.38061,-0.054626,-0.19105,-0.19105,-0.1526
-13.477,-0.4351,-0.40008,-0.61716,-0.18168,-0.18168,-0.28666
-13.379,-0.46164,-0.34744,0.11837,-0.22121,-0.22121,-0.12942
-13.281,-0.4525,-0.32744,-0.11712,-0.12417,-0.12417,-0.056294
-13.184,-0.46852,-0.29852,-0.0053969,-0.12842,-0.12842,0.1282
-13.086,-0.45156,-0.27968,0.16703,-0.17376,-0.17376,-0.054687
-12.988,-0.45645,-0.2848,-0.17863,0.09098,0.09098,-0.12774
-12.891,-0.46309,-0.26521,0.022755,0.13692,0.13692,0.11142
-12.793,-0.47475,-0.26709,-0.28,-0.1448,-0.1448,-0.2202
-12.695,-0.48656,-0.22844,0.17712,0.12205,0.12205,-0.1832
-12.598,-0.46634,-0.21759,-0.037709,-0.048657,-0.048657,-0.10425
-12.5,-0.49474,-0.20603,-0.25053,0.089635,0.089635,-0.12662
-12.402,-0.48547,-0.16165,0.24403,0.078729,0.078729,0.0073164
-12.305,-0.49276,-0.15543,-0.33267,0.0044827,0.0044827,-0.027368
-12.207,-0.49778,-0.096272,0.34815,-0.082826,-0.082826,0.35162
-12.109,-0.4652,-0.093654,0.054898,0.20982,0.20982,0.08064
-12.012,-0.4789,-0.088075,-0.067184,0.060949,0.060949,0.11535
-11.914,-0.45515,-0.065777,0.40767,0.23222,0.23222,0.024099
-11.816,-0.44155,-0.10057,-0.21812,0.47225,0.47225,-0.28334
-11.719,-0.47793,-0.098645,-0.34737,0.1948,0.1948,-0.14838
-11.621,-0.49011,-0.053026,0.099574,0.18752,0.18752,0.13106
-11.523,-0.4705,-0.037175,0.18035,-0.037831,-0.037831,-0.014374
-11.426,-0.48051,-0.056562,-0.41774,-0.10205,-0.10205,-0.18936
-11.328,-0.52472,-0.030137,-0.3039,-0.22663,-0.22663,-0.2667
-11.23,-0.53933,0.026744,-0.11729,-0.20358,-0.20358,-0.094684
-11.133,-0.54326,0.097053,0.20723,-0.25992,-0.25992,-0.090546
-11.035,-0.49521,0.1593,0.56442,0.14106,0.14106,0.072705
-10.938,-0.46402,0.1709,0.12639,0.018511,0.018511,0.13995
-10.84,-0.45457,0.18778,0.026067,-0.0053362,-0.0053362,0.2168
-10.742,-0.4626,0.21899,-0.044504,0.083868,0.083868,0.13799
-10.645,-0.43447,0.28409,0.57908,0.088282,0.088282,0.34641
-10.547,-0.38018,0.29869,0.43428,-0.10516,-0.10516,0.21495
-10.449,-0.35186,0.29464,0.16977,-0.12661,-0.12661,0.059077
-10.352,-0.32182,0.32427,0.65453,0.077676,0.077676,0.30312
-10.254,-0.23625,0.29722,0.65298,-0.063518,-0.063518,0.3603
-10.156,-0.2573,0.18685,-0.89596,0.023684,0.023684,-0.09897
-10.059,-0.32726,0.19698,-0.3489,-0.020041,-0.020041,-0.29741
-9.9609,-0.34203,0.25878,0.05502,-0.017127,-0.017127,0.071188
-9.8633,-0.294,0.3129,0.78326,0.07584,0.07584,0.32151
-9.7656,-0.26619,0.26683,-0.37147,0.16704,0.16704,0.19702
-9.668,-0.30303,0.28454,-0.014623,-0.0057974,-0.0057974,0.30594
-9.5703,-0.28237,0.31061,0.17308,0.011878,0.011878,0.30635
-9.4727,-0.2712,0.31992,0.19549,-0.010092,-0.010092,0.27814
-9.375,-0.24998,0.31676,0.11244,-0.052223,-0.052223,0.13574
-9.2773,-0.24772,0.31076,0.00873,-0.075859,-0.075859,0.010204
-9.1797,-0.24857,0.32267,-0.0025643,-0.16525,-0.16525,-0.065887
-9.082,-0.22598,0.35891,0.46599,-0.27552,-0.27552,0.1579
-8.9844,-0.20122,0.3502,-0.10659,-0.3711,-0.3711,0.20977
-8.8867,-0.20199,0.38049,0.40617,-0.22616,-0.22616,0.25174
-8.7891,-0.14439,0.38268,0.37471,0.13255,0.13255,0.43872
-8.6914,-0.14789,0.3477,-0.20172,-0.28494,-0.28494,0.34918
-8.5938,-0.15371,0.35583,0.028084,-0.30253,-0.30253,0.50312
-8.4961,-0.14953,0.35797,0.092673,-0.37162,-0.37162,0.38831
-8.3984,-0.14437,0.35182,-0.068253,-0.18103,-0.18103,0.12178
-8.3008,-0.14232,0.37953,0.31809,-0.18997,-0.18997,0.31382
-8.2031,-0.093896,0.37996,0.36117,0.013088,0.013088,0.15215
-8.1055,-0.092708,0.35956,-0.10508,-0.075729,-0.075729,0.32491
-8.0078,-0.075749,0.37097,0.37093,-0.299,-0.299,0.40017
-7.9102,-0.060586,0.33445,-0.15184,0.086721,0.086721,0.13483
-7.8125,-0.086813,0.32856,-0.20788,0.0039089,0.0039089,0.062886
-7.7148,-0.080822,0.3607,0.28651,-0.032809,-0.032809,0.1261
-7.6172,-0.05849,0.36655,0.11468,-0.13345,-0.13345,-0.037814
-7.5195,-0.029063,0.39633,0.63052,-0.13601,-0.13601,0.25219
-7.4219,0.031231,0.36739,0.29949,-0.29289,-0.29289,0.044632
-7.3242,0.038687,0.33253,0.18617,-0.018092,-0.018092,-0.3075
-7.2266,0.073281,0.30773,0.15808,-0.0043471,-0.0043471,-0.082986
-7.1289,0.03899,0.2667,-0.5404,-0.062278,-0.062278,-0.34487
-7.0313,0.030946,0.31428,0.29649,-0.024603,-0.024603,-0.096031
-6.9336,0.043431,0.32773,-0.099259,0.072976,0.072976,0.023271
-6.8359,0.049218,0.37156,0.35986,0.1795,0.1795,0.053952
-6.7383,0.10001,0.40083,0.54757,-0.014378,-0.014378,0.083274
-6.6406,0.14461,0.39556,0.34933,0.16354,0.16354,-0.031876
-6.543,0.17395,0.39846,0.34134,0.036017,0.036017,0.21795
-6.4453,0.2176,0.39965,0.46355,0.19332,0.19332,0.38249
-6.3477,0.25223,0.38005,0.32315,0.03808,0.03808,0.35235
-6.25,0.29807,0.36108,0.56831,0.033093,0.033093,0.22922
-6.1523,0.34304,0.31041,0.33975,0.12468,0.12468,-0.063143
-6.0547,0.36986,0.25913,0.15047,-0.099946,-0.099946,0.12601
-5.957,0.35902,0.20461,-0.2958,0.1021,0.1021,0.21125
-5.8594,0.34318,0.19314,0.023153,-0.098392,-0.098392,0.31893
-5.7617,0.34828,0.17834,0.034737,0.29221,0.29221,0.26363
-5.6641,0.35774,0.16742,0.16222,0.15159,0.15159,0.20557
