0,0
0.005,0
0.01,0
0.015,0
0.02,0
0.025,0
0.03,0
0.035,0
0.04,0
0.045,0
0.05,0
0.055,0
0.06,0
0.065,0
0.07,0
0.075,0
0.08,0
0.085,0
0.09,0
0.095,0
0.1,0
0.105,0
0.11,0
0.115,0
0.12,0
0.125,1.8602e-305
0.13,1.2011e-260
0.135,1.0774e-223
0.14,5.2829e-193
0.145,2.4034e-167
0.15,9.189e-146
0.155,1.6655e-127
0.16,5.6271e-112
0.165,1.056e-098
0.17,2.6459e-087
0.175,1.7983e-077
0.18,5.903e-069
0.185,1.5004e-061
0.19,4.3554e-055
0.195,1.9911e-049
0.2,1.8728e-044
0.205,4.5312e-040
0.21,3.401e-036
0.215,9.2739e-033
0.22,1.0501e-029
0.225,5.5311e-027
0.23,1.493e-024
0.235,2.2435e-022
0.24,2.0153e-020
0.245,1.1504e-018
0.25,4.4007e-017
0.255,1.1809e-015
0.26,2.3137e-014
0.265,3.4264e-013
0.27,3.9539e-012
0.275,3.651e-011
0.28,2.7615e-010
0.285,1.7465e-009
0.29,9.4044e-009
0.295,4.3815e-008
0.3,1.7915e-007
0.305,6.5101e-007
0.31,2.1262e-006
0.315,6.3042e-006
0.32,1.7121e-005
0.325,4.293e-005
0.33,0.00010011
0.335,0.00021848
0.34,0.00044887
0.345,0.00087267
0.35,0.001613
0.355,0.0028465
0.36,0.0048144
0.365,0.0078316
0.37,0.012291
0.375,0.018664
0.38,0.027493
0.385,0.03938
0.39,0.054967
0.395,0.074911
0.4,0.099861
0.405,0.13043
0.41,0.16715
0.415,0.21049
0.42,0.26079
0.425,0.31825
0.43,0.38296
0.435,0.45486
0.44,0.53375
0.445,0.61932
0.45,0.71114
0.455,0.80872
0.46,0.91151
0.465,1.019
0.47,1.1306
0.475,1.246
0.48,1.3648
0.485,1.4871
0.49,1.6132
0.495,1.7435
0.5,1.8793
0.505,2.022
0.51,2.1737
0.515,2.3373
0.52,2.5161
0.525,2.7142
0.53,2.9365
0.535,3.1882
0.54,3.4754
0.545,3.804
0.55,4.18
0.555,4.6082
0.56,5.0919
0.565,5.6309
0.57,6.2207
0.575,6.8506
0.58,7.5026
0.585,8.1508
0.59,8.7623
0.595,9.2999
0.6,9.7254
0.605,10.006
0.61,10.118
0.615,10.077
0.62,9.9251
0.625,9.6722
0.63,9.3318
0.635,8.9209
0.64,8.4584
0.645,7.9633
0.65,7.4534
0.655,6.9442
0.66,6.4485
0.665,5.9759
0.67,5.5332
0.675,5.1243
0.68,4.7514
0.685,4.4145
0.69,4.1125
0.695,3.8436
0.7,3.6052
0.705,3.3946
0.71,3.209
0.715,3.0454
0.72,2.9013
0.725,2.7741
0.73,2.6615
0.735,2.5616
0.74,2.4723
0.745,2.3922
0.75,2.3198
0.755,2.2538
0.76,2.1932
0.765,2.1371
0.77,2.0847
0.775,2.0355
0.78,1.9888
0.785,1.9442
0.79,1.9014
0.795,1.8602
0.8,1.8202
0.805,1.7814
0.81,1.7435
0.815,1.7066
0.82,1.6704
0.825,1.635
0.83,1.6004
0.835,1.5664
0.84,1.5331
0.845,1.5004
0.85,1.4683
0.855,1.4369
0.86,1.4061
0.865,1.3759
0.87,1.3463
0.875,1.3173
0.88,1.2889
0.885,1.261
0.89,1.2338
0.895,1.2071
0.9,1.1809
0.905,1.1554
0.91,1.1303
0.915,1.1058
0.92,1.0819
0.925,1.0585
0.93,1.0355
0.935,1.0131
0.94,0.99122
0.945,0.9698
0.95,0.94885
0.955,0.92838
0.96,0.90837
0.965,0.88881
0.97,0.8697
0.975,0.85102
0.98,0.83277
0.985,0.81493
0.99,0.79751
0.995,0.78048
1,0.76385
1.005,0.7476
1.01,0.73172
1.015,0.71621
1.02,0.70106
1.025,0.68626
1.03,0.6718
1.035,0.65768
1.04,0.64388
1.045,0.6304
1.05,0.61723
1.055,0.60437
1.06,0.5918
1.065,0.57952
1.07,0.56753
1.075,0.55581
1.08,0.54437
1.085,0.53319
1.09,0.52226
1.095,0.51159
1.1,0.50116
1.105,0.49097
1.11,0.48101
1.115,0.47128
1.12,0.46178
1.125,0.45249
1.13,0.44341
1.135,0.43454
1.14,0.42587
1.145,0.4174
1.15,0.40912
1.155,0.40102
1.16,0.39311
1.165,0.38538
1.17,0.37782
1.175,0.37043
1.18,0.3632
1.185,0.35614
1.19,0.34924
1.195,0.34248
1.2,0.33588
1.205,0.32943
1.21,0.32311
1.215,0.31694
1.22,0.3109
1.225,0.305
1.23,0.29922
1.235,0.29357
1.24,0.28804
1.245,0.28264
1.25,0.27735
1.255,0.27218
1.26,0.26711
1.265,0.26216
1.27,0.25731
1.275,0.25257
1.28,0.24793
1.285,0.24339
1.29,0.23894
1.295,0.23459
1.3,0.23033
1.305,0.22616
1.31,0.22208
1.315,0.21808
1.32,0.21417
1.325,0.21034
1.33,0.20659
1.335,0.20292
1.34,0.19932
1.345,0.1958
1.35,0.19235
1.355,0.18898
1.36,0.18567
1.365,0.18243
1.37,0.17925
1.375,0.17614
1.38,0.1731
1.385,0.17011
1.39,0.16719
1.395,0.16432
1.4,0.16151
1.405,0.15876
1.41,0.15606
1.415,0.15342
1.42,0.15083
1.425,0.14829
1.43,0.1458
1.435,0.14336
1.44,0.14097
1.445,0.13863
1.45,0.13633
1.455,0.13407
1.46,0.13186
1.465,0.12969
1.47,0.12757
1.475,0.12548
1.48,0.12344
