0,0
0.005,0
0.01,0
0.015,0
0.02,0
0.025,0
0.03,0
0.035,0
0.04,0
0.045,0
0.05,0
0.055,0
0.06,0
0.065,0
0.07,0
0.075,0
0.08,6.0587e-284
0.085,6.2598e-222
0.09,9.0216e-176
0.095,7.5502e-141
0.1,4.8711e-114
0.105,3.4687e-093
0.11,8.9516e-077
0.115,1.0175e-063
0.12,3.1261e-053
0.125,9.8796e-045
0.13,8.7062e-038
0.135,4.542e-032
0.14,2.492e-027
0.145,2.2394e-023
0.15,4.6526e-020
0.155,2.9293e-017
0.16,6.9231e-015
0.165,7.2855e-013
0.17,3.9153e-011
0.175,1.2005e-009
0.18,2.2979e-008
0.185,2.9562e-007
0.19,2.716e-006
0.195,1.8736e-005
0.2,0.00010118
0.205,0.00044294
0.21,0.0016183
0.215,0.005058
0.22,0.013807
0.225,0.033506
0.23,0.073381
0.235,0.14692
0.24,0.2719
0.245,0.46958
0.25,0.76303
0.255,1.1749
0.26,1.725
0.265,2.4278
0.27,3.2911
0.275,4.315
0.28,5.492
0.285,6.8083
0.29,8.2459
0.295,9.7854
0.3,11.411
0.305,13.114
0.31,14.901
0.315,16.798
0.32,18.858
0.325,21.166
0.33,23.845
0.335,27.055
0.34,30.991
0.345,35.866
0.35,41.873
0.355,49.117
0.36,57.499
0.365,66.592
0.37,75.551
0.375,83.16
0.38,88.105
0.385,89.423
0.39,87.753
0.395,83.834
0.4,78.183
0.405,71.452
0.41,64.295
0.415,57.254
0.42,50.711
0.425,44.882
0.43,39.853
0.435,35.611
0.44,32.089
0.445,29.195
0.45,26.828
0.455,24.891
0.46,23.299
0.465,21.978
0.47,20.866
0.475,19.914
0.48,19.083
0.485,18.342
0.49,17.668
0.495,17.043
0.5,16.457
0.505,15.899
0.51,15.365
0.515,14.851
0.52,14.354
0.525,13.873
0.53,13.406
0.535,12.954
0.54,12.516
0.545,12.091
0.55,11.68
0.555,11.282
0.56,10.897
0.565,10.524
0.57,10.164
0.575,9.8165
0.58,9.4807
0.585,9.1564
0.59,8.8435
0.595,8.5415
0.6,8.2503
0.605,7.9694
0.61,7.6986
0.615,7.4375
0.62,7.1859
0.625,6.9433
0.63,6.7096
0.635,6.4843
0.64,6.2673
0.645,6.0581
0.65,5.8566
0.655,5.6625
0.66,5.4754
0.665,5.2952
0.67,5.1216
0.675,4.9542
0.68,4.793
0.685,4.6376
0.69,4.4879
0.695,4.3436
0.7,4.2045
0.705,4.0704
0.71,3.9412
0.715,3.8166
0.72,3.6965
0.725,3.5806
0.73,3.4689
0.735,3.3612
0.74,3.2573
0.745,3.1571
0.75,3.0603
0.755,2.967
0.76,2.877
0.765,2.7901
0.77,2.7062
0.775,2.6252
0.78,2.547
0.785,2.4715
0.79,2.3986
0.795,2.3281
0.8,2.2601
0.805,2.1944
0.81,2.1308
0.815,2.0695
0.82,2.0101
0.825,1.9528
0.83,1.8973
0.835,1.8437
0.84,1.7918
0.845,1.7417
0.85,1.6932
0.855,1.6462
0.86,1.6008
0.865,1.5568
0.87,1.5143
0.875,1.4731
0.88,1.4332
0.885,1.3946
0.89,1.3572
0.895,1.321
0.9,1.2859
0.905,1.2519
0.91,1.219
0.915,1.187
0.92,1.1561
0.925,1.1261
0.93,1.097
0.935,1.0688
0.94,1.0415
0.945,1.015
0.95,0.98925
0.955,0.96429
0.96,0.94008
0.965,0.91658
0.97,0.89377
0.975,0.87163
0.98,0.85014
0.985,0.82928
0.99,0.80901
0.995,0.78934
1,0.77022
1.005,0.75166
1.01,0.73362
1.015,0.71609
1.02,0.69906
1.025,0.68251
1.03,0.66642
1.035,0.65078
1.04,0.63557
1.045,0.62079
1.05,0.60641
1.055,0.59242
1.06,0.57882
1.065,0.56559
1.07,0.55271
1.075,0.54019
1.08,0.528
1.085,0.51613
1.09,0.50458
1.095,0.49334
1.1,0.48239
1.105,0.47173
1.11,0.46136
1.115,0.45125
1.12,0.4414
1.125,0.43181
1.13,0.42247
1.135,0.41337
1.14,0.4045
1.145,0.39585
1.15,0.38743
1.155,0.37921
1.16,0.37121
1.165,0.3634
1.17,0.3558
1.175,0.34837
1.18,0.34114
1.185,0.33408
1.19,0.3272
1.195,0.32048
1.2,0.31393
1.205,0.30754
1.21,0.3013
1.215,0.29521
1.22,0.28927
1.225,0.28347
1.23,0.27781
1.235,0.27228
1.24,0.26689
1.245,0.26162
1.25,0.25648
1.255,0.25145
1.26,0.24654
1.265,0.24175
1.27,0.23707
1.275,0.23249
1.28,0.22803
1.285,0.22366
1.29,0.21939
1.295,0.21522
1.3,0.21115
1.305,0.20716
1.31,0.20327
1.315,0.19946
1.32,0.19574
1.325,0.1921
1.33,0.18854
1.335,0.18506
1.34,0.18165
1.345,0.17833
1.35,0.17507
1.355,0.17188
1.36,0.16877
1.365,0.16572
1.37,0.16273
1.375,0.15981
1.38,0.15696
1.385,0.15416
1.39,0.15142
1.395,0.14875
1.4,0.14612
1.405,0.14356
1.41,0.14104
1.415,0.13858
1.42,0.13617
1.425,0.13381
1.43,0.1315
1.435,0.12924
1.44,0.12702
1.445,0.12485
1.45,0.12272
1.455,0.12064
1.46,0.1186
1.465,0.1166
1.47,0.11464
1.475,0.11271
1.48,0.11083
1.485,0.10899
1.49,0.10718
1.495,0.10541
1.5,0.10367
1.505,0.10196
1.51,0.10029
1.515,0.098658
1.52,0.097052
1.525,0.095478
